"SECONDS";"PID";"VALUE";"UNITS";
"55557.5561329";"Presión absoluta en el colector de admisión";"11.512014969653649";"psi";
"55557.5561329";"Sobrealimentación calculada";"-2.2665701410147907";"psi";
"55557.7080627";"Combustible usado";"0.7799833719950615";"L";
"55557.7080627";"Combustible usado (Hoy)";"0.779986";"L";
"55557.7080627";"Combustible usado (Semana)";"0.779986";"L";
"55557.7080627";"Combustible usado (total)";"2.5647529999999996";"L";
"55557.7080627";"Consumo instantáneo de combustible (l/h)";"4.320939334637965";"L/h";
"55557.7080627";"Coste de combustible";"0.7877832057150121";"€";
"55557.7080627";"Coste de combustible (Hoy)";"0.78778586";"€";
"55557.7080627";"Coste de combustible (Semana)";"0.78778586";"€";
"55557.7080627";"Coste de combustible (total)";"2.59040053";"€";
"55557.7080627";"Potencia instantánea del motor (basada en el consumo de combustible)";"16.90436979959906";"hp";
"55557.7080627";"Power from MAF";"15.456";"hp";
"55557.7080627";"Velocidad del flujo del aire MAF";"12.88";"g/sec";
"55557.8763462";"Revoluciones del motor";"2237";"rpm";
"55557.8763462";"Revoluciones del motor x1000";"2.2";"rpm";
"55558.0047224";"Posición del pedal del acelerador D";"32.94117647058823";"%";
"55558.1561568";"Presión absoluta en el colector de admisión";"10.510970189683766";"psi";
"55558.1561568";"Sobrealimentación calculada";"-3.267614920986192";"psi";
"55558.3109492";"Combustible usado";"0.7804839023503872";"L";
"55558.3109492";"Combustible usado (Hoy)";"0.780487";"L";
"55558.3109492";"Combustible usado (Semana)";"0.780487";"L";
"55558.3109492";"Combustible usado (total)";"2.565254";"L";
"55558.3109492";"Consumo instantáneo de combustible (l/h)";"2.98909700866648";"L/h";
"55558.3109492";"Coste de combustible";"0.7882887413738912";"€";
"55558.3109492";"Coste de combustible (Hoy)";"0.78829187";"€";
"55558.3109492";"Coste de combustible (Semana)";"0.78829187";"€";
"55558.3109492";"Coste de combustible (total)";"2.59090654";"€";
"55558.3109492";"Potencia instantánea del motor (basada en el consumo de combustible)";"11.693939046151211";"hp";
"55558.3109492";"Power from MAF";"10.692";"hp";
"55558.3109492";"Velocidad del flujo del aire MAF";"8.91";"g/sec";
"55558.462873";"Revoluciones del motor";"2227";"rpm";
"55558.462873";"Revoluciones del motor x1000";"2.2";"rpm";
"55558.6119402";"Posición del pedal del acelerador D";"29.41176470588235";"%";
"55558.7643826";"Presión absoluta en el colector de admisión";"7.2575746547816475";"psi";
"55558.7643826";"Sobrealimentación calculada";"-6.5210104558932445";"psi";
"55558.9272735";"Combustible usado";"0.7808153021471442";"L";
"55558.9272735";"Combustible usado (Hoy)";"0.780818";"L";
"55558.9272735";"Combustible usado (Semana)";"0.780818";"L";
"55558.9272735";"Combustible usado (total)";"2.5655849999999996";"L";
"55558.9272735";"Consumo instantáneo de combustible (l/h)";"1.9357003075202688";"L/h";
"55558.9272735";"Coste de combustible";"0.7886234551686157";"€";
"55558.9272735";"Coste de combustible (Hoy)";"0.7886261800000001";"€";
"55558.9272735";"Coste de combustible (Semana)";"0.7886261800000001";"€";
"55558.9272735";"Coste de combustible (total)";"2.59124085";"€";
"55558.9272735";"Potencia instantánea del motor (basada en el consumo de combustible)";"7.572842681963245";"hp";
"55558.9272735";"Power from MAF";"6.924";"hp";
"55558.9272735";"Velocidad del flujo del aire MAF";"5.7700000000000005";"g/sec";
"55559.0986352";"Revoluciones del motor";"2187";"rpm";
"55559.0986352";"Revoluciones del motor x1000";"2.2";"rpm";
"55559.2363915";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55559.3993876";"Presión absoluta en el colector de admisión";"2.7528731449171766";"psi";
"55559.3993876";"Sobrealimentación calculada";"-11.025711965764547";"psi";
"55559.551227";"Combustible usado";"0.7810141617138202";"L";
"55559.551227";"Combustible usado (Hoy)";"0.781017";"L";
"55559.551227";"Combustible usado (Semana)";"0.781017";"L";
"55559.551227";"Combustible usado (total)";"2.565784";"L";
"55559.551227";"Consumo instantáneo de combustible (l/h)";"1.1473301649426895";"L/h";
"55559.551227";"Coste de combustible";"0.7888243033309584";"€";
"55559.551227";"Coste de combustible (Hoy)";"0.78882717";"€";
"55559.551227";"Coste de combustible (Semana)";"0.78882717";"€";
"55559.551227";"Coste de combustible (total)";"2.59144184";"€";
"55559.551227";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.488582664179254";"hp";
"55559.551227";"Power from MAF";"4.104";"hp";
"55559.551227";"Velocidad del flujo del aire MAF";"3.42";"g/sec";
"55559.7028479";"Revoluciones del motor";"2195";"rpm";
"55559.7028479";"Revoluciones del motor x1000";"2.2";"rpm";
"55559.8563652";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55560.0193913";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"55560.0193913";"Sobrealimentación calculada";"-10.274928380785997";"psi";
"55560.2034617";"Combustible usado";"0.7812250610446375";"L";
"55560.2034617";"Combustible usado (Hoy)";"0.781228";"L";
"55560.2034617";"Combustible usado (Semana)";"0.781228";"L";
"55560.2034617";"Combustible usado (total)";"2.565995";"L";
"55560.2034617";"Consumo instantáneo de combustible (l/h)";"1.164103997763489";"L/h";
"55560.2034617";"Coste de combustible";"0.789037311655084";"€";
"55560.2034617";"Coste de combustible (Hoy)";"0.78904028";"€";
"55560.2034617";"Coste de combustible (Semana)";"0.78904028";"€";
"55560.2034617";"Coste de combustible (total)";"2.59165495";"€";
"55560.2034617";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.554205217749125";"hp";
"55560.2034617";"Power from MAF";"4.164";"hp";
"55560.2034617";"Velocidad del flujo del aire MAF";"3.47";"g/sec";
"55560.3682599";"Revoluciones del motor";"2160";"rpm";
"55560.3682599";"Revoluciones del motor x1000";"2.2";"rpm";
"55560.5226461";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55560.6747079";"Presión absoluta en el colector de admisión";"3.253395534902118";"psi";
"55560.6747079";"Sobrealimentación calculada";"-10.525189575778846";"psi";
"55560.8444479";"Combustible usado";"0.7815494035316378";"L";
"55560.8444479";"Combustible usado (Hoy)";"0.781552";"L";
"55560.8444479";"Combustible usado (Semana)";"0.781552";"L";
"55560.8444479";"Combustible usado (total)";"2.566319";"L";
"55560.8444479";"Consumo instantáneo de combustible (l/h)";"1.8216382443388315";"L/h";
"55560.8444479";"Coste de combustible";"0.7893648975669542";"€";
"55560.8444479";"Coste de combustible (Hoy)";"0.78936752";"€";
"55560.8444479";"Coste de combustible (Semana)";"0.78936752";"€";
"55560.8444479";"Coste de combustible (total)";"2.59198219";"€";
"55560.8444479";"Potencia instantánea del motor (basada en el consumo de combustible)";"7.126609317688114";"hp";
"55560.8444479";"Power from MAF";"6.515999999999999";"hp";
"55560.8444479";"Velocidad del flujo del aire MAF";"5.43";"g/sec";
"55561.0000131";"Revoluciones del motor";"2186";"rpm";
"55561.0000131";"Revoluciones del motor x1000";"2.2";"rpm";
"55561.1502311";"Posición del pedal del acelerador D";"31.372549019607842";"%";
"55561.3114568";"Presión absoluta en el colector de admisión";"11.261753774661178";"psi";
"55561.3114568";"Sobrealimentación calculada";"-2.51683133600764";"psi";
"55561.4632756";"Combustible usado";"0.7823589724877463";"L";
"55561.4632756";"Combustible usado (Hoy)";"0.782362";"L";
"55561.4632756";"Combustible usado (Semana)";"0.782362";"L";
"55561.4632756";"Combustible usado (total)";"2.5671289999999996";"L";
"55561.4632756";"Consumo instantáneo de combustible (l/h)";"4.710092256080515";"L/h";
"55561.4632756";"Coste de combustible";"0.7901825622126238";"€";
"55561.4632756";"Coste de combustible (Hoy)";"0.79018562";"€";
"55561.4632756";"Coste de combustible (Semana)";"0.79018562";"€";
"55561.4632756";"Coste de combustible (total)";"2.59280029";"€";
"55561.4632756";"Potencia instantánea del motor (basada en el consumo de combustible)";"18.426813042420097";"hp";
"55561.4632756";"Power from MAF";"16.848";"hp";
"55561.4632756";"Velocidad del flujo del aire MAF";"14.040000000000001";"g/sec";
"55561.5954845";"Revoluciones del motor";"2142";"rpm";
"55561.5954845";"Revoluciones del motor x1000";"2.1";"rpm";
"55561.7504325";"Posición del pedal del acelerador D";"34.11764705882353";"%";
"55561.8999276";"Presión absoluta en el colector de admisión";"12.01253735963859";"psi";
"55561.8999276";"Sobrealimentación calculada";"-1.76604775102909";"psi";
"55562.0555852";"Combustible usado";"0.7832919142229061";"L";
"55562.0555852";"Combustible usado (Hoy)";"0.783295";"L";
"55562.0555852";"Combustible usado (Semana)";"0.783295";"L";
"55562.0555852";"Combustible usado (total)";"2.568062";"L";
"55562.0555852";"Consumo instantáneo de combustible (l/h)";"5.669555493430249";"L/h";
"55562.0555852";"Coste de combustible";"0.7911248333651352";"€";
"55562.0555852";"Coste de combustible (Hoy)";"0.79112795";"€";
"55562.0555852";"Coste de combustible (Semana)";"0.79112795";"€";
"55562.0555852";"Coste de combustible (total)";"2.59374262";"€";
"55562.0555852";"Potencia instantánea del motor (basada en el consumo de combustible)";"22.180423106616782";"hp";
"55562.0555852";"Power from MAF";"20.279999999999998";"hp";
"55562.0555852";"Velocidad del flujo del aire MAF";"16.9";"g/sec";
"55562.1986618";"Revoluciones del motor";"2143";"rpm";
"55562.1986618";"Revoluciones del motor x1000";"2.1";"rpm";
"55562.3508855";"Posición del pedal del acelerador D";"34.90196078431372";"%";
"55562.5110039";"Presión absoluta en el colector de admisión";"12.01253735963859";"psi";
"55562.5110039";"Sobrealimentación calculada";"-1.76604775102909";"psi";
"55562.6605888";"Combustible usado";"0.7842753298359897";"L";
"55562.6605888";"Combustible usado (Hoy)";"0.784278";"L";
"55562.6605888";"Combustible usado (Semana)";"0.784278";"L";
"55562.6605888";"Combustible usado (total)";"2.569045";"L";
"55562.6605888";"Consumo instantáneo de combustible (l/h)";"5.850712887894885";"L/h";
"55562.6605888";"Coste de combustible";"0.7921180831343496";"€";
"55562.6605888";"Coste de combustible (Hoy)";"0.7921207800000001";"€";
"55562.6605888";"Coste de combustible (Semana)";"0.7921207800000001";"€";
"55562.6605888";"Coste de combustible (total)";"2.59473545";"€";
"55562.6605888";"Potencia instantánea del motor (basada en el consumo de combustible)";"22.889146685171397";"hp";
"55562.6605888";"Power from MAF";"20.928";"hp";
"55562.6605888";"Velocidad del flujo del aire MAF";"17.44";"g/sec";
"55562.8151572";"Revoluciones del motor";"2148";"rpm";
"55562.8151572";"Revoluciones del motor x1000";"2.1";"rpm";
"55562.9684285";"Posición del pedal del acelerador D";"36.07843137254902";"%";
"55563.1281938";"Presión absoluta en el colector de admisión";"12.763320944616002";"psi";
"55563.1281938";"Sobrealimentación calculada";"-1.01526416605054";"psi";
"55563.2807888";"Combustible usado";"0.7854697917546366";"L";
"55563.2807888";"Combustible usado (Hoy)";"0.785472";"L";
"55563.2807888";"Combustible usado (Semana)";"0.785472";"L";
"55563.2807888";"Combustible usado (total)";"2.570239";"L";
"55563.2807888";"Consumo instantáneo de combustible (l/h)";"6.9343024881185364";"L/h";
"55563.2807888";"Coste de combustible";"0.7933244896721829";"€";
"55563.2807888";"Coste de combustible (Hoy)";"0.7933267199999999";"€";
"55563.2807888";"Coste de combustible (Semana)";"0.7933267199999999";"€";
"55563.2807888";"Coste de combustible (total)";"2.59594139";"€";
"55563.2807888";"Potencia instantánea del motor (basada en el consumo de combustible)";"27.128363645785136";"hp";
"55563.2807888";"Power from MAF";"24.804000000000002";"hp";
"55563.2807888";"Velocidad del flujo del aire MAF";"20.67";"g/sec";
"55563.4463926";"Revoluciones del motor";"2157";"rpm";
"55563.4463926";"Revoluciones del motor x1000";"2.2";"rpm";
"55563.5756181";"Posición del pedal del acelerador D";"35.294117647058826";"%";
"55563.7153457";"Presión absoluta en el colector de admisión";"12.01253735963859";"psi";
"55563.7153457";"Sobrealimentación calculada";"-1.76604775102909";"psi";
"55563.8798436";"Combustible usado";"0.7863853434944558";"L";
"55563.8798436";"Combustible usado (Hoy)";"0.786388";"L";
"55563.8798436";"Combustible usado (Semana)";"0.786388";"L";
"55563.8798436";"Combustible usado (total)";"2.5711549999999996";"L";
"55563.8798436";"Consumo instantáneo de combustible (l/h)";"5.501817165222254";"L/h";
"55563.8798436";"Coste de combustible";"0.7942491969294003";"€";
"55563.8798436";"Coste de combustible (Hoy)";"0.79425188";"€";
"55563.8798436";"Coste de combustible (Semana)";"0.79425188";"€";
"55563.8798436";"Coste de combustible (total)";"2.59686655";"€";
"55563.8798436";"Potencia instantánea del motor (basada en el consumo de combustible)";"21.52419757091805";"hp";
"55563.8798436";"Power from MAF";"19.679999999999996";"hp";
"55563.8798436";"Velocidad del flujo del aire MAF";"16.4";"g/sec";
"55564.0393377";"Revoluciones del motor";"2161";"rpm";
"55564.0393377";"Revoluciones del motor x1000";"2.2";"rpm";
"55564.1957636";"Posición del pedal del acelerador D";"34.90196078431372";"%";
"55564.3478601";"Presión absoluta en el colector de admisión";"11.76227616464612";"psi";
"55564.3478601";"Sobrealimentación calculada";"-2.0163089460219394";"psi";
"55564.502342";"Combustible usado";"0.7871869023353839";"L";
"55564.502342";"Combustible usado (Hoy)";"0.78719";"L";
"55564.502342";"Combustible usado (Semana)";"0.78719";"L";
"55564.502342";"Combustible usado (total)";"2.571957";"L";
"55564.502342";"Consumo instantáneo de combustible (l/h)";"4.636287391668997";"L/h";
"55564.502342";"Coste de combustible";"0.7950587713587377";"€";
"55564.502342";"Coste de combustible (Hoy)";"0.7950619";"€";
"55564.502342";"Coste de combustible (Semana)";"0.7950619";"€";
"55564.502342";"Coste de combustible (total)";"2.59767657";"€";
"55564.502342";"Potencia instantánea del motor (basada en el consumo de combustible)";"18.138073806712658";"hp";
"55564.502342";"Power from MAF";"16.584";"hp";
"55564.502342";"Velocidad del flujo del aire MAF";"13.82";"g/sec";
"55564.6669639";"Revoluciones del motor";"2163";"rpm";
"55564.6669639";"Revoluciones del motor x1000";"2.2";"rpm";
"55564.791954";"Posición del pedal del acelerador D";"30.980392156862745";"%";
"55564.9304742";"Presión absoluta en el colector de admisión";"10.761231384676236";"psi";
"55564.9304742";"Sobrealimentación calculada";"-3.0173537259933405";"psi";
"55565.0838153";"Combustible usado";"0.7878588842308271";"L";
"55565.0838153";"Combustible usado (Hoy)";"0.787862";"L";
"55565.0838153";"Combustible usado (Semana)";"0.787862";"L";
"55565.0838153";"Combustible usado (total)";"2.5726289999999996";"L";
"55565.0838153";"Consumo instantáneo de combustible (l/h)";"4.15991053955829";"L/h";
"55565.0838153";"Coste de combustible";"0.7957374730731354";"€";
"55565.0838153";"Coste de combustible (Hoy)";"0.79574062";"€";
"55565.0838153";"Coste de combustible (Semana)";"0.79574062";"€";
"55565.0838153";"Coste de combustible (total)";"2.59835529";"€";
"55565.0838153";"Potencia instantánea del motor (basada en el consumo de combustible)";"16.274393285328287";"hp";
"55565.0838153";"Power from MAF";"14.879999999999999";"hp";
"55565.0838153";"Velocidad del flujo del aire MAF";"12.4";"g/sec";
"55565.2387796";"Revoluciones del motor";"2168";"rpm";
"55565.2387796";"Revoluciones del motor x1000";"2.2";"rpm";
"55565.3880744";"Posición del pedal del acelerador D";"34.509803921568626";"%";
"55565.540386";"Presión absoluta en el colector de admisión";"11.512014969653649";"psi";
"55565.540386";"Sobrealimentación calculada";"-2.2665701410147907";"psi";
"55565.691942";"Combustible usado";"0.7888324468618959";"L";
"55565.691942";"Combustible usado (Hoy)";"0.788836";"L";
"55565.691942";"Combustible usado (Semana)";"0.788836";"L";
"55565.691942";"Combustible usado (total)";"2.573603";"L";
"55565.691942";"Consumo instantáneo de combustible (l/h)";"5.763488957226726";"L/h";
"55565.691942";"Coste de combustible";"0.7967207713305149";"€";
"55565.691942";"Coste de combustible (Hoy)";"0.79672436";"€";
"55565.691942";"Coste de combustible (Semana)";"0.79672436";"€";
"55565.691942";"Coste de combustible (total)";"2.5993390300000003";"€";
"55565.691942";"Potencia instantánea del motor (basada en el consumo de combustible)";"22.547909406608063";"hp";
"55565.691942";"Power from MAF";"20.616";"hp";
"55565.691942";"Velocidad del flujo del aire MAF";"17.18";"g/sec";
"55565.8545052";"Revoluciones del motor";"2167";"rpm";
"55565.8545052";"Revoluciones del motor x1000";"2.2";"rpm";
"55566.022855";"Posición del pedal del acelerador D";"36.470588235294116";"%";
"55566.1750519";"Presión absoluta en el colector de admisión";"13.013582139608472";"psi";
"55566.1750519";"Sobrealimentación calculada";"-0.7650029710576887";"psi";
"55566.3283122";"Combustible usado";"0.7901412017695466";"L";
"55566.3283122";"Combustible usado (Hoy)";"0.790145";"L";
"55566.3283122";"Combustible usado (Semana)";"0.790145";"L";
"55566.3283122";"Combustible usado (total)";"2.574912";"L";
"55566.3283122";"Consumo instantáneo de combustible (l/h)";"7.403969807100923";"L/h";
"55566.3283122";"Coste de combustible";"0.7980426137872421";"€";
"55566.3283122";"Coste de combustible (Hoy)";"0.79804645";"€";
"55566.3283122";"Coste de combustible (Semana)";"0.79804645";"€";
"55566.3283122";"Coste de combustible (total)";"2.60066112";"€";
"55566.3283122";"Potencia instantánea del motor (basada en el consumo de combustible)";"28.96579514574156";"hp";
"55566.3283122";"Power from MAF";"26.483999999999998";"hp";
"55566.3283122";"Velocidad del flujo del aire MAF";"22.07";"g/sec";
"55566.480087";"Revoluciones del motor";"2177";"rpm";
"55566.480087";"Revoluciones del motor x1000";"2.2";"rpm";
"55566.6280498";"Posición del pedal del acelerador D";"35.68627450980392";"%";
"55566.7558325";"Presión absoluta en el colector de admisión";"12.01253735963859";"psi";
"55566.7558325";"Sobrealimentación calculada";"-1.76604775102909";"psi";
"55566.9104941";"Combustible usado";"0.7909430923154417";"L";
"55566.9104941";"Combustible usado (Hoy)";"0.790947";"L";
"55566.9104941";"Combustible usado (Semana)";"0.790947";"L";
"55566.9104941";"Combustible usado (total)";"2.5757139999999996";"L";
"55566.9104941";"Consumo instantáneo de combustible (l/h)";"4.958344981828349";"L/h";
"55566.9104941";"Coste de combustible";"0.7988525232385961";"€";
"55566.9104941";"Coste de combustible (Hoy)";"0.7988564699999999";"€";
"55566.9104941";"Coste de combustible (Semana)";"0.7988564699999999";"€";
"55566.9104941";"Coste de combustible (total)";"2.60147114";"€";
"55566.9104941";"Potencia instantánea del motor (basada en el consumo de combustible)";"19.398026835254203";"hp";
"55566.9104941";"Power from MAF";"17.736";"hp";
"55566.9104941";"Velocidad del flujo del aire MAF";"14.780000000000001";"g/sec";
"55567.0475486";"Revoluciones del motor";"2196";"rpm";
"55567.0475486";"Revoluciones del motor x1000";"2.2";"rpm";
"55567.1999953";"Posición del pedal del acelerador D";"36.470588235294116";"%";
"55567.3394258";"Presión absoluta en el colector de admisión";"11.76227616464612";"psi";
"55567.3394258";"Sobrealimentación calculada";"-2.0163089460219394";"psi";
"55567.5071759";"Combustible usado";"0.7918138852145191";"L";
"55567.5071759";"Combustible usado (Hoy)";"0.791818";"L";
"55567.5071759";"Combustible usado (Semana)";"0.791818";"L";
"55567.5071759";"Combustible usado (total)";"2.5765849999999997";"L";
"55567.5071759";"Consumo instantáneo de combustible (l/h)";"5.253564439474421";"L/h";
"55567.5071759";"Coste de combustible";"0.7997320240666643";"€";
"55567.5071759";"Coste de combustible (Hoy)";"0.79973618";"€";
"55567.5071759";"Coste de combustible (Semana)";"0.79973618";"€";
"55567.5071759";"Coste de combustible (total)";"2.60235085";"€";
"55567.5071759";"Potencia instantánea del motor (basada en el consumo de combustible)";"20.552983778083952";"hp";
"55567.5071759";"Power from MAF";"18.791999999999998";"hp";
"55567.5071759";"Velocidad del flujo del aire MAF";"15.66";"g/sec";
"55567.6645288";"Revoluciones del motor";"2202";"rpm";
"55567.6645288";"Revoluciones del motor x1000";"2.2";"rpm";
"55567.8156292";"Posición del pedal del acelerador D";"35.294117647058826";"%";
"55567.9720547";"Presión absoluta en el colector de admisión";"12.26279855463106";"psi";
"55567.9720547";"Sobrealimentación calculada";"-1.5157865560362407";"psi";
"55568.1267254";"Combustible usado";"0.7927283239419444";"L";
"55568.1267254";"Combustible usado (Hoy)";"0.792732";"L";
"55568.1267254";"Combustible usado (Semana)";"0.792732";"L";
"55568.1267254";"Combustible usado (total)";"2.5774989999999995";"L";
"55568.1267254";"Consumo instantáneo de combustible (l/h)";"5.313950237629299";"L/h";
"55568.1267254";"Coste de combustible";"0.8006556071813639";"€";
"55568.1267254";"Coste de combustible (Hoy)";"0.80065932";"€";
"55568.1267254";"Coste de combustible (Semana)";"0.80065932";"€";
"55568.1267254";"Coste de combustible (total)";"2.60327399";"€";
"55568.1267254";"Potencia instantánea del motor (basada en el consumo de combustible)";"20.78922497093549";"hp";
"55568.1267254";"Power from MAF";"19.008";"hp";
"55568.1267254";"Velocidad del flujo del aire MAF";"15.84";"g/sec";
"55568.2805691";"Revoluciones del motor";"2209";"rpm";
"55568.2805691";"Revoluciones del motor x1000";"2.2";"rpm";
"55568.4304476";"Posición del pedal del acelerador D";"35.294117647058826";"%";
"55568.5917458";"Presión absoluta en el colector de admisión";"11.512014969653649";"psi";
"55568.5917458";"Sobrealimentación calculada";"-2.2665701410147907";"psi";
"55568.7558737";"Combustible usado";"0.7937128513024886";"L";
"55568.7558737";"Combustible usado (Hoy)";"0.793717";"L";
"55568.7558737";"Combustible usado (Semana)";"0.793717";"L";
"55568.7558737";"Combustible usado (total)";"2.5784839999999996";"L";
"55568.7558737";"Consumo instantáneo de combustible (l/h)";"5.63265306122449";"L/h";
"55568.7558737";"Coste de combustible";"0.8016499798155134";"€";
"55568.7558737";"Coste de combustible (Hoy)";"0.80165417";"€";
"55568.7558737";"Coste de combustible (Semana)";"0.80165417";"€";
"55568.7558737";"Coste de combustible (total)";"2.60426884";"€";
"55568.7558737";"Potencia instantánea del motor (basada en el consumo de combustible)";"22.036053488763063";"hp";
"55568.7558737";"Power from MAF";"20.148";"hp";
"55568.7558737";"Velocidad del flujo del aire MAF";"16.79";"g/sec";
"55568.9237824";"Revoluciones del motor";"2222";"rpm";
"55568.9237824";"Revoluciones del motor x1000";"2.2";"rpm";
"55569.0765419";"Posición del pedal del acelerador D";"34.509803921568626";"%";
"55569.2284079";"Presión absoluta en el colector de admisión";"12.01253735963859";"psi";
"55569.2284079";"Sobrealimentación calculada";"-1.76604775102909";"psi";
"55569.391246";"Combustible usado";"0.7946062075672355";"L";
"55569.391246";"Combustible usado (Hoy)";"0.79461";"L";
"55569.391246";"Combustible usado (Semana)";"0.79461";"L";
"55569.391246";"Combustible usado (total)";"2.579377";"L";
"55569.391246";"Consumo instantáneo de combustible (l/h)";"5.062342745317305";"L/h";
"55569.391246";"Coste de combustible";"0.8025522696429079";"€";
"55569.391246";"Coste de combustible (Hoy)";"0.8025561";"€";
"55569.391246";"Coste de combustible (Semana)";"0.8025561";"€";
"55569.391246";"Coste de combustible (total)";"2.60517077";"€";
"55569.391246";"Potencia instantánea del motor (basada en el consumo de combustible)";"19.804886667387407";"hp";
"55569.391246";"Power from MAF";"18.108";"hp";
"55569.391246";"Velocidad del flujo del aire MAF";"15.09";"g/sec";
"55569.6645249";"Posición del pedal del acelerador D";"33.72549019607843";"%";
"55569.7912333";"Presión absoluta en el colector de admisión";"10.761231384676236";"psi";
"55569.7912333";"Sobrealimentación calculada";"-3.0173537259933405";"psi";
"55569.9447091";"Combustible usado";"0.7952127468549067";"L";
"55569.9447091";"Combustible usado (Hoy)";"0.795217";"L";
"55569.9447091";"Combustible usado (Semana)";"0.795217";"L";
"55569.9447091";"Combustible usado (total)";"2.5799839999999996";"L";
"55569.9447091";"Consumo instantáneo de combustible (l/h)";"3.9452054794520546";"L/h";
"55569.9447091";"Coste de combustible";"0.8031648743234558";"€";
"55569.9447091";"Coste de combustible (Hoy)";"0.80316917";"€";
"55569.9447091";"Coste de combustible (Semana)";"0.80316917";"€";
"55569.9447091";"Coste de combustible (total)";"2.60578384";"€";
"55569.9447091";"Potencia instantánea del motor (basada en el consumo de combustible)";"15.434424599633923";"hp";
"55569.9447091";"Power from MAF";"14.112";"hp";
"55569.9447091";"Velocidad del flujo del aire MAF";"11.76";"g/sec";
"55570.0885829";"Revoluciones del motor";"2244";"rpm";
"55570.0885829";"Revoluciones del motor x1000";"2.2";"rpm";
"55570.2277423";"Posición del pedal del acelerador D";"35.294117647058826";"%";
"55570.3629187";"Presión absoluta en el colector de admisión";"11.512014969653649";"psi";
"55570.3629187";"Sobrealimentación calculada";"-2.2665701410147907";"psi";
"55570.5152568";"Combustible usado";"0.7959905724615604";"L";
"55570.5152568";"Combustible usado (Hoy)";"0.795995";"L";
"55570.5152568";"Combustible usado (Semana)";"0.795995";"L";
"55570.5152568";"Combustible usado (total)";"2.580762";"L";
"55570.5152568";"Consumo instantáneo de combustible (l/h)";"4.90802348336595";"L/h";
"55570.5152568";"Coste de combustible";"0.8039504781861759";"€";
"55570.5152568";"Coste de combustible (Hoy)";"0.8039549500000001";"€";
"55570.5152568";"Coste de combustible (Semana)";"0.8039549500000001";"€";
"55570.5152568";"Coste de combustible (total)";"2.60656962";"€";
"55570.5152568";"Potencia instantánea del motor (basada en el consumo de combustible)";"19.201159174544586";"hp";
"55570.5152568";"Power from MAF";"17.556";"hp";
"55570.5152568";"Velocidad del flujo del aire MAF";"14.63";"g/sec";
"55570.6681303";"Revoluciones del motor";"2245";"rpm";
"55570.6681303";"Revoluciones del motor x1000";"2.2";"rpm";
"55570.8271498";"Posición del pedal del acelerador D";"32.94117647058823";"%";
"55570.9884361";"Presión absoluta en el colector de admisión";"11.512014969653649";"psi";
"55570.9884361";"Sobrealimentación calculada";"-2.2665701410147907";"psi";
"55571.150974";"Combustible usado";"0.7966575402146122";"L";
"55571.150974";"Combustible usado (Hoy)";"0.796662";"L";
"55571.150974";"Combustible usado (Semana)";"0.796662";"L";
"55571.150974";"Combustible usado (total)";"2.581429";"L";
"55571.150974";"Consumo instantáneo de combustible (l/h)";"3.7774671512440596";"L/h";
"55571.150974";"Coste de combustible";"0.8046241156167584";"€";
"55571.150974";"Coste de combustible (Hoy)";"0.80462862";"€";
"55571.150974";"Coste de combustible (Semana)";"0.80462862";"€";
"55571.150974";"Coste de combustible (total)";"2.60724329";"€";
"55571.150974";"Potencia instantánea del motor (basada en el consumo de combustible)";"14.7781990639352";"hp";
"55571.150974";"Power from MAF";"13.511999999999999";"hp";
"55571.150974";"Velocidad del flujo del aire MAF";"11.26";"g/sec";
"55571.311299";"Revoluciones del motor";"2257";"rpm";
"55571.311299";"Revoluciones del motor x1000";"2.3";"rpm";
"55571.4800325";"Posición del pedal del acelerador D";"30.58823529411765";"%";
"55571.6189791";"Presión absoluta en el colector de admisión";"8.00835823975906";"psi";
"55571.6189791";"Sobrealimentación calculada";"-5.770226870914693";"psi";
"55571.7883058";"Combustible usado";"0.7970631883689315";"L";
"55571.7883058";"Combustible usado (Hoy)";"0.797068";"L";
"55571.7883058";"Combustible usado (Semana)";"0.797068";"L";
"55571.7883058";"Combustible usado (total)";"2.581835";"L";
"55571.7883058";"Consumo instantáneo de combustible (l/h)";"2.291305563321219";"L/h";
"55571.7883058";"Coste de combustible";"0.8050338202526208";"€";
"55571.7883058";"Coste de combustible (Hoy)";"0.80503868";"€";
"55571.7883058";"Coste de combustible (Semana)";"0.80503868";"€";
"55571.7883058";"Coste de combustible (total)";"2.60765335";"€";
"55571.7883058";"Potencia instantánea del motor (basada en el consumo de combustible)";"8.964040817644532";"hp";
"55571.7883058";"Power from MAF";"8.196";"hp";
"55571.7883058";"Velocidad del flujo del aire MAF";"6.83";"g/sec";
"55571.9397826";"Revoluciones del motor";"2250";"rpm";
"55571.9397826";"Revoluciones del motor x1000";"2.2";"rpm";
"55572.0988854";"Posición del pedal del acelerador D";"29.80392156862745";"%";
"55572.2590399";"Presión absoluta en el colector de admisión";"7.507835849774119";"psi";
"55572.2590399";"Sobrealimentación calculada";"-6.270749260900394";"psi";
